,date,price
10996,2012-04-11,1657.45
10997,2012-04-12,1674.98
10998,2012-04-13,1658.39
10999,2012-04-16,1651.6
11000,2012-04-17,1649.29
11001,2012-04-18,1640.07
11002,2012-04-19,1641.6
11003,2012-04-20,1642.09
11004,2012-04-23,1636.7
11005,2012-04-24,1640.39
11006,2012-04-25,1644.13
11007,2012-04-26,1654.9
11008,2012-04-27,1661.44
11009,2012-04-30,1663.88
11010,2012-05-01,1660.1
11011,2012-05-02,1652.89
11012,2012-05-03,1635.29
11013,2012-05-04,1642.42
11014,2012-05-07,1637.15
11015,2012-05-08,1604.39
11016,2012-05-09,1588.86
11017,2012-05-10,1593.26
11018,2012-05-11,1579.44
11019,2012-05-14,1556.35
11020,2012-05-15,1543.95
11021,2012-05-16,1538.05
11022,2012-05-17,1572
11023,2012-05-18,1591.8
11024,2012-05-21,1590.65
11025,2012-05-22,1566.95
11026,2012-05-23,1560
11027,2012-05-24,1557
11028,2012-05-25,1572.84
11029,2012-05-28,1572.83
11030,2012-05-29,1555.25
11031,2012-05-30,1561.84
11032,2012-05-31,1558.7
11033,2012-06-01,1625.64
11034,2012-06-04,1616.4
11035,2012-06-05,1616.49
11036,2012-06-06,1619.79
11037,2012-06-07,1588.39
11038,2012-06-08,1593.84
11039,2012-06-11,1596.05
11040,2012-06-12,1609.44
11041,2012-06-13,1617.74
11042,2012-06-14,1622.92
11043,2012-06-15,1626.26
11044,2012-06-18,1627.79
11045,2012-06-19,1617.46
11046,2012-06-20,1605.29
11047,2012-06-21,1564.69
11048,2012-06-22,1571.54
11049,2012-06-25,1583.99
11050,2012-06-26,1571.54
11051,2012-06-27,1573.69
11052,2012-06-28,1551.29
11053,2012-06-29,1598.2
11054,2012-07-02,1595.74
11055,2012-07-03,1614.65
11056,2012-07-04,1615.13
11057,2012-07-05,1602.75
11058,2012-07-06,1582.29
11059,2012-07-09,1586.65
11060,2012-07-10,1564.5
11061,2012-07-11,1576.29
11062,2012-07-12,1571.79
11063,2012-07-13,1588.44
11064,2012-07-16,1588.85
11065,2012-07-17,1581.25
11066,2012-07-18,1572.3
11067,2012-07-19,1580.55
11068,2012-07-20,1582.73
11069,2012-07-23,1575.4
11070,2012-07-24,1579.94
11071,2012-07-25,1603.88
11072,2012-07-26,1615.59
11073,2012-07-27,1622.78
11074,2012-07-30,1620.49
11075,2012-07-31,1613.29
11076,2012-08-01,1598.59
11077,2012-08-02,1589.74
11078,2012-08-03,1603.8
11079,2012-08-06,1610.39
11080,2012-08-07,1610.68
11081,2012-08-08,1611.29
11082,2012-08-09,1617.09
11083,2012-08-10,1619.55
11084,2012-08-13,1609.54
11085,2012-08-14,1598.04
11086,2012-08-15,1602.88
11087,2012-08-16,1614.3
11088,2012-08-17,1615.3
11089,2012-08-20,1620.09
11090,2012-08-21,1637.89
11091,2012-08-22,1653.39
11092,2012-08-23,1670.04
11093,2012-08-24,1669.85
11094,2012-08-27,1663.6
11095,2012-08-28,1666.53
11096,2012-08-29,1655.94
11097,2012-08-30,1655.54
11098,2012-08-31,1690.54
11099,2012-09-03,1691.79
11100,2012-09-04,1694.4
11101,2012-09-05,1693.04
11102,2012-09-06,1701.04
11103,2012-09-07,1736
11104,2012-09-10,1725.19
11105,2012-09-11,1731.64
11106,2012-09-12,1731
11107,2012-09-13,1766.29
11108,2012-09-14,1771.98
11109,2012-09-17,1760.95
11110,2012-09-18,1770.34
11111,2012-09-19,1769.19
11112,2012-09-20,1766.09
11113,2012-09-21,1772.44
11114,2012-09-24,1763.65
11115,2012-09-25,1760.04
11116,2012-09-26,1751.59
11117,2012-09-27,1777.29
11118,2012-09-28,1770.69
11119,2012-10-01,1773.79
11120,2012-10-02,1777.39
11121,2012-10-03,1778.54
11122,2012-10-04,1788.55
11123,2012-10-05,1780.48
11124,2012-10-08,1774.29
11125,2012-10-09,1763.54
11126,2012-10-10,1761.94
11127,2012-10-11,1768.19
11128,2012-10-12,1753.75
11129,2012-10-15,1735.49
11130,2012-10-16,1747.19
11131,2012-10-17,1749.69
11132,2012-10-18,1741.09
11133,2012-10-19,1720.4
11134,2012-10-22,1728.84
11135,2012-10-23,1708.09
11136,2012-10-24,1701.93
11137,2012-10-25,1711.19
11138,2012-10-26,1710.74
11139,2012-10-29,1709.24
11140,2012-10-30,1708.88
11141,2012-10-31,1720.05
11142,2012-11-01,1714.09
11143,2012-11-02,1677.35
11144,2012-11-05,1683.99
11145,2012-11-06,1715.34
11146,2012-11-07,1716.31
11147,2012-11-08,1729.99
11148,2012-11-09,1730.86
11149,2012-11-12,1727.74
11150,2012-11-13,1724.89
11151,2012-11-14,1726.05
11152,2012-11-15,1715.19
11153,2012-11-16,1713.09
11154,2012-11-19,1731.5
11155,2012-11-20,1728.04
11156,2012-11-21,1728.53
11157,2012-11-22,1729.05
11158,2012-11-23,1752.5
11159,2012-11-26,1748.49
11160,2012-11-27,1741.65
11161,2012-11-28,1719.31
11162,2012-11-29,1724.79
11163,2012-11-30,1714.4
11164,2012-12-03,1714.85
11165,2012-12-04,1696.74
11166,2012-12-05,1693.41
11167,2012-12-06,1698.62
11168,2012-12-07,1703.04
11169,2012-12-10,1709.85
11170,2012-12-11,1709.7
11171,2012-12-12,1711.55
11172,2012-12-13,1696.69
11173,2012-12-14,1695.03
11174,2012-12-17,1697.42
11175,2012-12-18,1669.54
11176,2012-12-19,1666.56
11177,2012-12-20,1647.14
11178,2012-12-21,1656.61
11179,2012-12-24,1656.99
11180,2012-12-25,1658.29
11181,2012-12-26,1659.76
11182,2012-12-27,1663.29
11183,2012-12-28,1654.9
11184,2012-12-31,1674.34
11185,2013-01-01,1674.54
11186,2013-01-02,1686.35
11187,2013-01-03,1662.95
11188,2013-01-04,1656.24
11189,2013-01-07,1646.64
11190,2013-01-08,1658.6
11191,2013-01-09,1657.29
11192,2013-01-10,1674.64
11193,2013-01-11,1662.44
11194,2013-01-14,1666.8
11195,2013-01-15,1678.5
11196,2013-01-16,1678.89
11197,2013-01-17,1687.26
11198,2013-01-18,1683.34
11199,2013-01-21,1689.55
11200,2013-01-22,1691.6
11201,2013-01-23,1685.14
11202,2013-01-24,1667.36
11203,2013-01-25,1658.31
11204,2013-01-28,1654.34
11205,2013-01-29,1663.45
11206,2013-01-30,1676.7
11207,2013-01-31,1662.99
11208,2013-02-01,1666.54
11209,2013-02-04,1674
11210,2013-02-05,1672.6
11211,2013-02-06,1677.11
11212,2013-02-07,1670.69
11213,2013-02-08,1666.89
11214,2013-02-11,1649.36
11215,2013-02-12,1650.4
11216,2013-02-13,1642.36
11217,2013-02-14,1634.46
11218,2013-02-15,1609.06
11219,2013-02-18,1609.55
11220,2013-02-19,1604.21
11221,2013-02-20,1562.29
11222,2013-02-21,1575.66
11223,2013-02-22,1580.3
11224,2013-02-25,1593.86
11225,2013-02-26,1613.11
11226,2013-02-27,1597.21
11227,2013-02-28,1579.76
11228,2013-03-01,1574.86
11229,2013-03-04,1573.34
11230,2013-03-05,1575.06
11231,2013-03-06,1583.31
11232,2013-03-07,1578.4
11233,2013-03-08,1577.74
11234,2013-03-11,1580.39
11235,2013-03-12,1592.09
11236,2013-03-13,1587.29
11237,2013-03-14,1589.8
11238,2013-03-15,1591.84
11239,2013-03-18,1604.8
11240,2013-03-19,1612.79
11241,2013-03-20,1605.89
11242,2013-03-21,1614.09
11243,2013-03-22,1607.95
11244,2013-03-25,1604.9
11245,2013-03-26,1598.59
11246,2013-03-27,1604.79
11247,2013-03-28,1596.17
11248,2013-04-01,1598.4
11249,2013-04-02,1575.24
11250,2013-04-03,1557.35
11251,2013-04-04,1552.71
11252,2013-04-05,1581.5
11253,2013-04-08,1573.09
11254,2013-04-09,1584.7
11255,2013-04-10,1558.14
11256,2013-04-11,1560.74
11257,2013-04-12,1478.35
11258,2013-04-15,1352.75
11259,2013-04-16,1367.79
11260,2013-04-17,1376.5
11261,2013-04-18,1390.75
11262,2013-04-19,1403.85
11263,2013-04-22,1425.14
11264,2013-04-23,1412.24
11265,2013-04-24,1430.8
11266,2013-04-25,1466.99
11267,2013-04-26,1462.5
11268,2013-04-29,1475.79
11269,2013-04-30,1476.6
11270,2013-05-01,1456.74
11271,2013-05-02,1466.24
11272,2013-05-03,1470.2
11273,2013-05-06,1468.89
11274,2013-05-07,1451.99
11275,2013-05-08,1472.19
11276,2013-05-09,1457.7
11277,2013-05-10,1447.7
11278,2013-05-13,1430.05
11279,2013-05-14,1425.39
11280,2013-05-15,1392.29
11281,2013-05-16,1385.69
11282,2013-05-17,1358.7
11283,2013-05-20,1393.65
11284,2013-05-21,1375.44
11285,2013-05-22,1368.54
11286,2013-05-23,1390.7
11287,2013-05-24,1385.55
11288,2013-05-27,1394.28
11289,2013-05-28,1379.85
11290,2013-05-29,1392.45
11291,2013-05-30,1413.25
11292,2013-05-31,1386.4
11293,2013-06-03,1411.1
11294,2013-06-04,1399.04
11295,2013-06-05,1402.8
11296,2013-06-06,1413.15
11297,2013-06-07,1383.89
11298,2013-06-10,1386.4
11299,2013-06-11,1378.99
11300,2013-06-12,1387.79
11301,2013-06-13,1385.44
11302,2013-06-14,1390.2
11303,2013-06-17,1384.35
11304,2013-06-18,1367.79
11305,2013-06-19,1350.69
11306,2013-06-20,1277.39
11307,2013-06-21,1296.75
11308,2013-06-24,1281.29
11309,2013-06-25,1276.74
11310,2013-06-26,1225.24
11311,2013-06-27,1199.79
11312,2013-06-28,1233.14
11313,2013-07-01,1252.8
11314,2013-07-02,1241.39
11315,2013-07-03,1251.19
11316,2013-07-04,1249.19
11317,2013-07-05,1223.31
11318,2013-07-08,1235.89
11319,2013-07-09,1248.84
11320,2013-07-10,1263.64
11321,2013-07-11,1284.69
11322,2013-07-12,1284.29
11323,2013-07-15,1281.99
11324,2013-07-16,1291.99
11325,2013-07-17,1275.39
11326,2013-07-18,1284.49
11327,2013-07-19,1295.74
11328,2013-07-22,1335.04
11329,2013-07-23,1347.49
11330,2013-07-24,1320.69
11331,2013-07-25,1333.04
11332,2013-07-26,1333.29
11333,2013-07-29,1326.99
11334,2013-07-30,1326.69
11335,2013-07-31,1322.49
11336,2013-08-01,1308.84
11337,2013-08-02,1311.5
11338,2013-08-05,1303.34
11339,2013-08-06,1281.29
11340,2013-08-07,1287.14
11341,2013-08-08,1311.39
11342,2013-08-09,1314
11343,2013-08-12,1335.79
11344,2013-08-13,1320.69
11345,2013-08-14,1334.59
11346,2013-08-15,1365.55
11347,2013-08-16,1375.79
11348,2013-08-19,1365.48
11349,2013-08-20,1370.67
11350,2013-08-21,1365.74
11351,2013-08-22,1375.24
11352,2013-08-23,1396.35
11353,2013-08-26,1404.4
11354,2013-08-27,1416.04
11355,2013-08-28,1417.64
11356,2013-08-29,1407.64
11357,2013-08-30,1395.69
11358,2013-09-02,1394.29
11359,2013-09-03,1412.04
11360,2013-09-04,1390.84
11361,2013-09-05,1366.99
11362,2013-09-06,1390.87
11363,2013-09-09,1386.19
11364,2013-09-10,1363.59
11365,2013-09-11,1366.14
11366,2013-09-12,1320.19
11367,2013-09-13,1326.26
11368,2013-09-16,1313.39
11369,2013-09-17,1309.04
11370,2013-09-18,1364.54
11371,2013-09-19,1364.39
11372,2013-09-20,1324.99
11373,2013-09-23,1321.54
11374,2013-09-24,1322.59
11375,2013-09-25,1332.99
11376,2013-09-26,1323.09
11377,2013-09-27,1335.71
11378,2013-09-30,1326.94
11379,2013-10-01,1285.99
11380,2013-10-02,1314.64
11381,2013-10-03,1316.69
11382,2013-10-04,1310.79
11383,2013-10-07,1321.29
11384,2013-10-08,1318.3
11385,2013-10-09,1306.59
11386,2013-10-10,1285.57
11387,2013-10-11,1272.62
11388,2013-10-14,1272.79
11389,2013-10-15,1280.19
11390,2013-10-16,1280.99
11391,2013-10-17,1319.09
11392,2013-10-18,1315.75
11393,2013-10-21,1315.14
11394,2013-10-22,1340.04
11395,2013-10-23,1331.74
11396,2013-10-24,1346.54
11397,2013-10-25,1351.74
11398,2013-10-28,1351.59
11399,2013-10-29,1343.69
11400,2013-10-30,1342.19
11401,2013-10-31,1323.19
11402,2013-11-01,1314.74
11403,2013-11-04,1314.36
11404,2013-11-05,1310.99
11405,2013-11-06,1317.79
11406,2013-11-07,1307.55
11407,2013-11-08,1287.8
11408,2013-11-11,1282.82
11409,2013-11-12,1267.61
11410,2013-11-13,1278.61
11411,2013-11-14,1287.01
11412,2013-11-15,1289.66
11413,2013-11-18,1273.74
11414,2013-11-19,1274.64
11415,2013-11-20,1242.59
11416,2013-11-21,1242.35
11417,2013-11-22,1242.99
11418,2013-11-25,1252.21
11419,2013-11-26,1242.9
11420,2013-11-27,1236.79
11421,2013-11-28,1243.54
11422,2013-11-29,1251.99
11423,2013-12-02,1219.66
11424,2013-12-03,1223.51
11425,2013-12-04,1243.21
11426,2013-12-05,1224.42
11427,2013-12-06,1228.24
11428,2013-12-09,1240.56
11429,2013-12-10,1260.25
11430,2013-12-11,1251.35
11431,2013-12-12,1223.6
11432,2013-12-13,1237.8
11433,2013-12-16,1240.08
11434,2013-12-17,1229.6
11435,2013-12-18,1217.62
11436,2013-12-19,1189.6
11437,2013-12-20,1202.64
11438,2013-12-23,1198.61
11439,2013-12-24,1203.39
11440,2013-12-25,1204.4
11441,2013-12-26,1210.3
11442,2013-12-27,1212.81
11443,2013-12-30,1196
11444,2013-12-31,1204.94
11445,2014-01-01,1205.29
11446,2014-01-02,1224.51
11447,2014-01-03,1236.16
11448,2014-01-06,1237.59
11449,2014-01-07,1231.49
11450,2014-01-08,1225.71
11451,2014-01-09,1227.49
11452,2014-01-10,1246.7
11453,2014-01-13,1253.06
11454,2014-01-14,1244.71
11455,2014-01-15,1241.36
11456,2014-01-16,1242.1
11457,2014-01-17,1253.33
11458,2014-01-20,1253.19
11459,2014-01-21,1241.11
11460,2014-01-22,1236.05
11461,2014-01-23,1263.95
11462,2014-01-24,1268.64
11463,2014-01-27,1256.6
11464,2014-01-28,1256.09
11465,2014-01-29,1267.79
11466,2014-01-30,1243.25
11467,2014-01-31,1243.19
11468,2014-02-03,1257.2
11469,2014-02-04,1254.52
11470,2014-02-05,1257.54
11471,2014-02-06,1257.26
11472,2014-02-07,1266.58
11473,2014-02-10,1274.29
11474,2014-02-11,1291.46
11475,2014-02-12,1290.64
11476,2014-02-13,1302.3
11477,2014-02-14,1318.5
11478,2014-02-17,1328.49
11479,2014-02-18,1320.99
11480,2014-02-19,1311.32
11481,2014-02-20,1322.51
11482,2014-02-21,1323.01
11483,2014-02-24,1336.6
11484,2014-02-25,1340.14
11485,2014-02-26,1330.7
11486,2014-02-27,1331.06
11487,2014-02-28,1325.79
11488,2014-03-03,1350.29
11489,2014-03-04,1334.5
11490,2014-03-05,1337.01
11491,2014-03-06,1350.74
11492,2014-03-07,1339.85
11493,2014-03-10,1338.54
11494,2014-03-11,1349.34
11495,2014-03-12,1366.58
11496,2014-03-13,1369.99
11497,2014-03-14,1381.74
11498,2014-03-17,1366.34
11499,2014-03-18,1355.64
11500,2014-03-19,1330.84
11501,2014-03-20,1327.89
11502,2014-03-21,1333.94
11503,2014-03-24,1309.12
11504,2014-03-25,1310.44
11505,2014-03-26,1303.49
11506,2014-03-27,1290.64
11507,2014-03-28,1293.5
11508,2014-03-31,1283.64
11509,2014-04-01,1279
11510,2014-04-02,1289.19
11511,2014-04-03,1287
11512,2014-04-04,1302.12
11513,2014-04-07,1296.04
11514,2014-04-08,1308.22
11515,2014-04-09,1311.4
11516,2014-04-10,1318.42
11517,2014-04-11,1317.97
11518,2014-04-14,1326.1
11519,2014-04-15,1302.04
11520,2014-04-16,1302.4
11521,2014-04-17,1294.35
11522,2014-04-18,1293.65
11523,2014-04-21,1289.54
11524,2014-04-22,1283
11525,2014-04-23,1283.29
11526,2014-04-24,1293.24
11527,2014-04-25,1302.84
11528,2014-04-28,1295.6
11529,2014-04-29,1295.98
11530,2014-04-30,1291.29
11531,2014-05-01,1283.49
11532,2014-05-02,1299.82
11533,2014-05-05,1309.5
11534,2014-05-06,1307.04
11535,2014-05-07,1288.94
11536,2014-05-08,1289
11537,2014-05-09,1288.83
11538,2014-05-12,1295.3
11539,2014-05-13,1292.74
11540,2014-05-14,1305
11541,2014-05-15,1296
11542,2014-05-16,1293.09
11543,2014-05-19,1291.6
11544,2014-05-20,1293.8
11545,2014-05-21,1291.4
11546,2014-05-22,1293.5
11547,2014-05-23,1292.61
11548,2014-05-26,1292.74
11549,2014-05-27,1263.39
11550,2014-05-28,1258.14
11551,2014-05-29,1255.6
11552,2014-05-30,1250.69
11553,2014-06-02,1244
11554,2014-06-03,1244.2
11555,2014-06-04,1242.8
11556,2014-06-05,1253.29
11557,2014-06-06,1252.23
11558,2014-06-09,1251.58
11559,2014-06-10,1260.49
11560,2014-06-11,1260.24
11561,2014-06-12,1272.86
11562,2014-06-13,1276.5
11563,2014-06-16,1271.29
11564,2014-06-17,1271.19
11565,2014-06-18,1277.5
11566,2014-06-19,1319.7
11567,2014-06-20,1314.32
11568,2014-06-23,1317.79
11569,2014-06-24,1317.6
11570,2014-06-25,1319
11571,2014-06-26,1317.6
11572,2014-06-27,1315.04
11573,2014-06-30,1327.19
11574,2014-07-01,1325.44
11575,2014-07-02,1327.14
11576,2014-07-03,1319.49
11577,2014-07-04,1320.05
11578,2014-07-07,1319.89
11579,2014-07-08,1318.6
11580,2014-07-09,1325.6
11581,2014-07-10,1334.9
11582,2014-07-11,1337.84
11583,2014-07-14,1306.84
11584,2014-07-15,1294.1
11585,2014-07-16,1298.87
11586,2014-07-17,1317.3
11587,2014-07-18,1310.59
11588,2014-07-21,1311.59
11589,2014-07-22,1307
11590,2014-07-23,1303.84
11591,2014-07-24,1293
11592,2014-07-25,1307.79
11593,2014-07-28,1303.99
11594,2014-07-29,1298.1
11595,2014-07-30,1294.7
11596,2014-07-31,1282.09
11597,2014-08-01,1293.6
11598,2014-08-04,1288.04
11599,2014-08-05,1287.74
11600,2014-08-06,1305.99
11601,2014-08-07,1313.2
11602,2014-08-08,1309.34
11603,2014-08-11,1307.84
11604,2014-08-12,1308.34
11605,2014-08-13,1312.36
11606,2014-08-14,1312.74
11607,2014-08-15,1304.39
11608,2014-08-18,1297.19
11609,2014-08-19,1295.29
11610,2014-08-20,1291.94
11611,2014-08-21,1276.99
11612,2014-08-22,1280.83
11613,2014-08-25,1276.34
11614,2014-08-26,1280.64
11615,2014-08-27,1282.45
11616,2014-08-28,1289.74
11617,2014-08-29,1287.07
11618,2014-09-01,1287.04
11619,2014-09-02,1265.4
11620,2014-09-03,1268.57
11621,2014-09-04,1260.84
11622,2014-09-05,1268.59
11623,2014-09-08,1255.44
11624,2014-09-09,1255.94
11625,2014-09-10,1248.4
11626,2014-09-11,1240.49
11627,2014-09-12,1228.13
11628,2014-09-15,1232.74
11629,2014-09-16,1234.94
11630,2014-09-17,1222.99
11631,2014-09-18,1225.19
11632,2014-09-19,1216.19
11633,2014-09-22,1214.69
11634,2014-09-23,1222.69
11635,2014-09-24,1216.69
11636,2014-09-25,1222.44
11637,2014-09-26,1219.01
11638,2014-09-29,1215.69
11639,2014-09-30,1208.74
11640,2014-10-01,1213.39
11641,2014-10-02,1213.3
11642,2014-10-03,1190.7
11643,2014-10-06,1206.65
11644,2014-10-07,1208.74
11645,2014-10-08,1221.2
11646,2014-10-09,1223.75
11647,2014-10-10,1222.98
11648,2014-10-13,1236.8
11649,2014-10-14,1232.35
11650,2014-10-15,1240.57
11651,2014-10-16,1238.7
11652,2014-10-17,1237.69
11653,2014-10-20,1246.1
11654,2014-10-21,1249.14
11655,2014-10-22,1240.55
11656,2014-10-23,1231.89
11657,2014-10-24,1230.96
11658,2014-10-27,1225.14
11659,2014-10-28,1227.7
11660,2014-10-29,1211.54
11661,2014-10-30,1198.64
11662,2014-10-31,1173.92
11663,2014-11-03,1164.88
11664,2014-11-04,1167.9
11665,2014-11-05,1141.1
11666,2014-11-06,1140.9
11667,2014-11-07,1176.25
11668,2014-11-10,1150.13
11669,2014-11-11,1164.4
11670,2014-11-12,1160.45
11671,2014-11-13,1161.58
11672,2014-11-14,1187.85
11673,2014-11-17,1186.24
11674,2014-11-18,1197.25
11675,2014-11-19,1182.83
11676,2014-11-20,1193.44
11677,2014-11-21,1201.09
11678,2014-11-24,1197.1
11679,2014-11-25,1200.69
11680,2014-11-26,1197.59
11681,2014-11-27,1191.25
11682,2014-11-28,1167.04
11683,2014-12-01,1210.43
11684,2014-12-02,1198.56
11685,2014-12-03,1209.19
11686,2014-12-04,1205.32
11687,2014-12-05,1191.64
11688,2014-12-08,1202.8
11689,2014-12-09,1230.39
11690,2014-12-10,1226.7
11691,2014-12-11,1227.55
11692,2014-12-12,1222.21
11693,2014-12-15,1192.21
11694,2014-12-16,1196.21
11695,2014-12-17,1188.2
11696,2014-12-18,1197.65
11697,2014-12-19,1195.35
11698,2014-12-22,1174.66
11699,2014-12-23,1175.2
11700,2014-12-24,1173.3
11701,2014-12-26,1194.65
11702,2014-12-29,1182.71
11703,2014-12-30,1199.86
11704,2014-12-31,1183.55
11705,2015-01-01,1181.6
11706,2015-01-02,1188.68
11707,2015-01-05,1203.7
11708,2015-01-06,1218.45
11709,2015-01-07,1210.05
11710,2015-01-08,1208.63
11711,2015-01-09,1222.65
11712,2015-01-12,1233.26
11713,2015-01-13,1230.36
11714,2015-01-14,1229.55
11715,2015-01-15,1261.16
11716,2015-01-16,1279.81
11717,2015-01-19,1276.7
11718,2015-01-20,1293.56
11719,2015-01-21,1293.06
11720,2015-01-22,1301.23
11721,2015-01-23,1294.15
11722,2015-01-26,1280.86
11723,2015-01-27,1292.08
11724,2015-01-28,1284.35
11725,2015-01-29,1256.5
11726,2015-01-30,1282.8
11727,2015-02-02,1274.69
11728,2015-02-03,1259.71
11729,2015-02-04,1269.65
11730,2015-02-05,1264.4
11731,2015-02-06,1233.22
11732,2015-02-09,1238.93
11733,2015-02-10,1233.8
11734,2015-02-11,1218.66
11735,2015-02-12,1222.2
11736,2015-02-13,1229.2
11737,2015-02-16,1231.1
11738,2015-02-17,1209
11739,2015-02-18,1212.61
11740,2015-02-19,1207.05
11741,2015-02-20,1201.91
11742,2015-02-23,1201.42
11743,2015-02-24,1199.51
11744,2015-02-25,1204.4
11745,2015-02-26,1208.3
11746,2015-02-27,1212.55
11747,2015-03-02,1206.7
11748,2015-03-03,1203.31
11749,2015-03-04,1199.45
11750,2015-03-05,1198.2
11751,2015-03-06,1166.72
11752,2015-03-09,1166.55
11753,2015-03-10,1161.18
11754,2015-03-11,1154.05
11755,2015-03-12,1153.3
11756,2015-03-13,1158.73
11757,2015-03-16,1153.84
11758,2015-03-17,1148.55
11759,2015-03-18,1166.75
11760,2015-03-19,1170.9
11761,2015-03-20,1182.18
11762,2015-03-23,1188.7
11763,2015-03-24,1192.73
11764,2015-03-25,1195.25
11765,2015-03-26,1203.98
11766,2015-03-27,1198.8
11767,2015-03-30,1185.7
11768,2015-03-31,1183.1
11769,2015-04-01,1204
11770,2015-04-02,1201.84
11771,2015-04-03,1210.15
11772,2015-04-06,1214.3
11773,2015-04-07,1208.2
11774,2015-04-08,1202.4
11775,2015-04-09,1194.46
11776,2015-04-10,1207.65
11777,2015-04-13,1198.27
11778,2015-04-14,1193.08
11779,2015-04-15,1201.3
11780,2015-04-16,1197.15
11781,2015-04-17,1204.15
11782,2015-04-20,1196.1
11783,2015-04-21,1202.28
11784,2015-04-22,1186.9
11785,2015-04-23,1193.6
11786,2015-04-24,1178.87
11787,2015-04-27,1201.55
11788,2015-04-28,1211.6
11789,2015-04-29,1204.3
11790,2015-04-30,1183.85
11791,2015-05-01,1178.1
11792,2015-05-04,1187.8
11793,2015-05-05,1192.83
11794,2015-05-06,1191.3
11795,2015-05-07,1184.3
11796,2015-05-08,1187.65
11797,2015-05-11,1183.7
11798,2015-05-12,1193.1
11799,2015-05-13,1215.23
11800,2015-05-14,1221.12
11801,2015-05-15,1223.1
11802,2015-05-18,1225.24
11803,2015-05-19,1207.34
11804,2015-05-20,1209.17
11805,2015-05-21,1205.95
11806,2015-05-22,1205.88
11807,2015-05-25,1206.8
11808,2015-05-26,1186.55
11809,2015-05-27,1187.4
11810,2015-05-28,1187.7
11811,2015-05-29,1189.75
11812,2015-06-01,1188.65
11813,2015-06-02,1193.34
11814,2015-06-03,1184.75
11815,2015-06-04,1176.05
11816,2015-06-05,1171.25
11817,2015-06-08,1173.45
11818,2015-06-09,1176.2
11819,2015-06-10,1185.98
11820,2015-06-11,1181.8
11821,2015-06-12,1180.3
11822,2015-06-15,1185.9
11823,2015-06-16,1181.45
11824,2015-06-17,1185.05
11825,2015-06-18,1200.92
11826,2015-06-19,1199.76
11827,2015-06-22,1184.7
11828,2015-06-23,1177.94
11829,2015-06-24,1174.8
11830,2015-06-25,1172.83
11831,2015-06-26,1174.58
11832,2015-06-29,1179.95
11833,2015-06-30,1172.2
11834,2015-07-01,1168.5
11835,2015-07-02,1165.75
11836,2015-07-03,1167.44
11837,2015-07-06,1169.65
11838,2015-07-07,1155.15
11839,2015-07-08,1157.85
11840,2015-07-09,1159.15
11841,2015-07-10,1163.56
11842,2015-07-13,1157.6
11843,2015-07-14,1155.03
11844,2015-07-15,1149.25
11845,2015-07-16,1144.65
11846,2015-07-17,1133.6
11847,2015-07-20,1096.55
11848,2015-07-21,1101.01
11849,2015-07-22,1092.95
11850,2015-07-23,1090.4
11851,2015-07-24,1098.35
11852,2015-07-27,1094.02
11853,2015-07-28,1094.95
11854,2015-07-29,1096.31
11855,2015-07-30,1087.49
11856,2015-07-31,1095.4
11857,2015-08-03,1085.75
11858,2015-08-04,1087
11859,2015-08-05,1084.65
11860,2015-08-06,1089.01
11861,2015-08-07,1093.8
11862,2015-08-10,1104.11
11863,2015-08-11,1108.61
11864,2015-08-12,1124.9
11865,2015-08-13,1114.65
11866,2015-08-14,1113.7
11867,2015-08-17,1117.26
11868,2015-08-18,1117.61
11869,2015-08-19,1134.06
11870,2015-08-20,1152.76
11871,2015-08-21,1160.65
11872,2015-08-24,1154.65
11873,2015-08-25,1140.25
11874,2015-08-26,1125.15
11875,2015-08-27,1125.31
11876,2015-08-28,1133.56
11877,2015-08-31,1134.1
11878,2015-09-01,1139.7
11879,2015-09-02,1133.65
11880,2015-09-03,1124.85
11881,2015-09-04,1122.6
11882,2015-09-07,1119.1
11883,2015-09-08,1121.4
11884,2015-09-09,1105.7
11885,2015-09-10,1111.15
11886,2015-09-11,1107.5
11887,2015-09-14,1108.4
11888,2015-09-15,1105
11889,2015-09-16,1119.15
11890,2015-09-17,1131.2
11891,2015-09-18,1139
11892,2015-09-21,1133.1
11893,2015-09-22,1124.6
11894,2015-09-23,1130
11895,2015-09-24,1153.62
11896,2015-09-25,1145.86
11897,2015-09-28,1131.65
11898,2015-09-29,1127.06
11899,2015-09-30,1114.6
11900,2015-10-01,1113.16
11901,2015-10-02,1137.74
11902,2015-10-05,1135.6
11903,2015-10-06,1146.7
11904,2015-10-07,1145
11905,2015-10-08,1138.56
11906,2015-10-09,1157.13
11907,2015-10-12,1163.6
11908,2015-10-13,1168.4
11909,2015-10-14,1184.81
11910,2015-10-15,1182.7
11911,2015-10-16,1176.9
11912,2015-10-19,1170.3
11913,2015-10-20,1175.7
11914,2015-10-21,1166.7
11915,2015-10-22,1165.65
11916,2015-10-23,1163.86
11917,2015-10-26,1162.8
11918,2015-10-27,1166.55
11919,2015-10-28,1155.7
11920,2015-10-29,1145.51
11921,2015-10-30,1142
11922,2015-11-02,1133.35
11923,2015-11-03,1117.21
11924,2015-11-04,1107.06
11925,2015-11-05,1103.55
11926,2015-11-06,1088.26
11927,2015-11-09,1091.71
11928,2015-11-10,1089.51
11929,2015-11-11,1085.76
11930,2015-11-12,1084.65
11931,2015-11-13,1083.26
